Projeto: 4am-robotics_cob_common, Quantidade de linhas: 95
Projeto: uploadcare_pyuploadcare, Quantidade de linhas: 1
Projeto: scikit-image_scikit-image, Quantidade de linhas: 1
Projeto: mongodb_mongo-python-driver, Quantidade de linhas: 1
Projeto: braintree_braintree_python, Quantidade de linhas: 1
Projeto: cellcognition_cecog, Quantidade de linhas: 1
Projeto: ncclient_ncclient, Quantidade de linhas: 1
Projeto: inducer_pudb, Quantidade de linhas: 1
Projeto: slapos_slapos, Quantidade de linhas: 1
Projeto: parisson_timeside, Quantidade de linhas: 1
Projeto: gorakhargosh_watchdog, Quantidade de linhas: 1
Projeto: zenoss_zenpacks.zenoss.openstackinfrastructure, Quantidade de linhas: 1
Projeto: websocket-client_websocket-client, Quantidade de linhas: 1
Projeto: cobrateam_splinter, Quantidade de linhas: 1
Projeto: dimagi_commcare-hq, Quantidade de linhas: 1
Projeto: tornadoweb_tornado, Quantidade de linhas: 1
Projeto: django-cms_django-cms, Quantidade de linhas: 1
Projeto: dmwm_wmcore, Quantidade de linhas: 1
Projeto: celery_celery, Quantidade de linhas: 1
Projeto: rapidsms_rapidsms, Quantidade de linhas: 1
Projeto: daviddrysdale_python-phonenumbers, Quantidade de linhas: 1
Projeto: bottlepy_bottle, Quantidade de linhas: 1
Projeto: domino14_webolith, Quantidade de linhas: 1
Projeto: voteit_voteit.core, Quantidade de linhas: 1
Projeto: gluejar_regluit, Quantidade de linhas: 1
Projeto: openstack_glance, Quantidade de linhas: 1
Projeto: nilearn_nilearn, Quantidade de linhas: 1
Projeto: tardis-sn_tardis, Quantidade de linhas: 1
Projeto: django-crispy-forms_django-crispy-forms, Quantidade de linhas: 1
Projeto: frescobaldi_frescobaldi, Quantidade de linhas: 1
Projeto: libgit2_pygit2, Quantidade de linhas: 1
Projeto: devilry_devilry-django, Quantidade de linhas: 1
Projeto: slapos_slapos.core, Quantidade de linhas: 1
Projeto: openstack_tempest, Quantidade de linhas: 1
Projeto: hasgeek_funnel, Quantidade de linhas: 1
Projeto: pyepics_pyepics, Quantidade de linhas: 1
Projeto: git-cola_git-cola, Quantidade de linhas: 1
Projeto: tanghaibao_goatools, Quantidade de linhas: 1
Projeto: beetbox_beets, Quantidade de linhas: 1
Projeto: ranger_ranger, Quantidade de linhas: 1
Projeto: inducer_sumpy, Quantidade de linhas: 1
Projeto: scikit-learn_scikit-learn, Quantidade de linhas: 1
Projeto: open-cogsci_opensesame, Quantidade de linhas: 1
Projeto: pandas-dev_pandas, Quantidade de linhas: 1
Projeto: zeromq_pyzmq, Quantidade de linhas: 1
Projeto: the-tale_the-tale, Quantidade de linhas: 1
Projeto: hhru_frontik, Quantidade de linhas: 1
Projeto: kapsiry_sikteeri, Quantidade de linhas: 1
Projeto: mysociety_mapit, Quantidade de linhas: 1
Projeto: digitalgreenorg_dg, Quantidade de linhas: 1
Projeto: csingley_ofxtools, Quantidade de linhas: 1
Projeto: reactionmechanismgenerator_rmg-website, Quantidade de linhas: 1
Projeto: astropy_astropy, Quantidade de linhas: 1
Projeto: cz-nic_pyoidc, Quantidade de linhas: 1
Projeto: mzmcbride_database-reports, Quantidade de linhas: 1
Projeto: prody_prody, Quantidade de linhas: 1
Projeto: simplistix_testfixtures, Quantidade de linhas: 1
Projeto: jsonpickle_jsonpickle, Quantidade de linhas: 1
Projeto: chapmanb_bcbb, Quantidade de linhas: 1
Projeto: mozilla_kitsune, Quantidade de linhas: 1
Projeto: getpelican_pelican, Quantidade de linhas: 1
Projeto: bikalims_bika.lims, Quantidade de linhas: 1
Projeto: gem_oq-engine, Quantidade de linhas: 1
Projeto: readthedocs_readthedocs.org, Quantidade de linhas: 1
Projeto: petl-developers_petl, Quantidade de linhas: 1
Projeto: sartography_spiffworkflow, Quantidade de linhas: 1
Projeto: qgis_qgis-django, Quantidade de linhas: 1
Projeto: djangopackages_djangopackages, Quantidade de linhas: 1
Projeto: rpm-software-management_tito, Quantidade de linhas: 1
Projeto: sublimetext_packagedev, Quantidade de linhas: 1
Projeto: karaage-cluster_karaage, Quantidade de linhas: 1
Projeto: jazzband_django-axes, Quantidade de linhas: 1
Projeto: etianen_django-reversion, Quantidade de linhas: 1
Projeto: holland-backup_holland, Quantidade de linhas: 1
Projeto: thumbor_thumbor, Quantidade de linhas: 1
Projeto: inducer_pycuda, Quantidade de linhas: 1
Projeto: mopidy_mopidy, Quantidade de linhas: 1
Projeto: proycon_clam, Quantidade de linhas: 1
Projeto: migasfree_migasfree, Quantidade de linhas: 1
Projeto: saltstack_salt, Quantidade de linhas: 1
Projeto: hasgeek_hasjob, Quantidade de linhas: 1
Projeto: spacelog_spacelog, Quantidade de linhas: 1
Projeto: urschrei_pyzotero, Quantidade de linhas: 1
Projeto: nipy_nipype, Quantidade de linhas: 1
Projeto: jazzband_tablib, Quantidade de linhas: 1
Projeto: fhcrc_taxtastic, Quantidade de linhas: 1
Projeto: earwig_earwigbot, Quantidade de linhas: 1
Projeto: aspp_pelita, Quantidade de linhas: 1
Projeto: kozea_radicale, Quantidade de linhas: 1
Projeto: apache_libcloud, Quantidade de linhas: 1
Projeto: cornices_cornice, Quantidade de linhas: 1
Projeto: urbanairship_python-library, Quantidade de linhas: 1
Projeto: twilio_twilio-python, Quantidade de linhas: 1
Projeto: scrapy_scrapy, Quantidade de linhas: 1
Projeto: eblot_pyftdi, Quantidade de linhas: 1
Projeto: munin_munin, Quantidade de linhas: 1
Projeto: enthought_traits, Quantidade de linhas: 1
Projeto: kozea_weasyprint, Quantidade de linhas: 1
Projeto: feisuzhu_thbattle, Quantidade de linhas: 1
Projeto: jazzband_django-pipeline, Quantidade de linhas: 1
Projeto: jobovy_galpy, Quantidade de linhas: 1
Projeto: luispedro_mahotas, Quantidade de linhas: 1
Projeto: linuxossk_shakal-ng, Quantidade de linhas: 1
Projeto: ccnmtl_django-pagetree, Quantidade de linhas: 1
Projeto: dimagi_logistics, Quantidade de linhas: 1
Projeto: kivy_python-for-android, Quantidade de linhas: 1
Projeto: rq_rq, Quantidade de linhas: 1
Projeto: plone_plone.app.event, Quantidade de linhas: 1
