project,date,commit_hash,files,statements,Asynchronous Comprehensions,Asynchronous Comprehensions,Asynchronous Comprehensions,Asynchronous Generators,Matrix Multiplication,Coroutines (async and await syntax),Coroutines (async and await syntax),Coroutines (async and await syntax),Coroutines (async and await syntax),Formatted String Literals (f-strings),Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Extended Iterable Unpacking,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Nonlocal Statements,Function Annotations,Function Annotations,Keyword-only Arguments,Keyword-only Arguments,Type Parameter Syntax,Type Parameter Syntax,Type Parameter Syntax,Type Parameter Syntax,Yield From Expression,Assignment Expression,Suppressing Exception Context,Variable Annotation,Except (*),ExceptionGroup
supervisor_supervisor,2024-12-31,27efcd59b454e4f3a81e5e1b02ab0d8d0ff2f45f,66.0,25068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sympy_sympy,2024-12-31,f7d762468326042a03b32b17a8362365ea16d2f6,1400.0,351140.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.5,0.5,0.0,0.5,0.0,0.7857142857142858,0.2142857142857143,5.214285714285714,5.214285714285714,8.071428571428571,8.071428571428571,0.0,0.0,0.0,0.0,1.7857142857142856,1.2857142857142856,0.2142857142857143,8.428571428571429,0.0,0.0
tahoe-lafs_tahoe-lafs,2024-12-31,68dde65e90c83f1fa722dc7af79bf20b403805ce,337.0,69164.0,0.0,0.0,0.0,0.0,0.0,10.682492581602373,10.089020771513352,0.2967359050445104,0.2967359050445104,7.121661721068249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5934718100890208,18.694362017804153,18.397626112759642,1.483679525222552,1.483679525222552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.649851632047477,0.0,0.0
tanghaibao_goatools,2024-12-31,6c2bf8d596dbfe037bbef6cce42ba17d2e41a077,254.0,16007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tanghaibao_jcvi,2024-12-31,756adc19648aae05e7b81baeeffa6f9affdb6b19,194.0,48332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.010309278350515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.072164948453608,12.886597938144329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0927835051546393,0.0,0.0
tardis-sn_tardis,2024-12-31,c1026cd930c74417944e01a4128350c55bbe0834,252.0,18318.0,0.0,0.0,0.0,0.0,0.0,0.3968253968253968,0.3968253968253968,0.0,0.0,29.365079365079367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507936,0.3968253968253968,0.0,0.0,0.0,0.0,0.3968253968253968,7.5396825396825395,3.968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.3968253968253968,0.3968253968253968,0.0,5.555555555555555,0.0,0.0
tendenci_tendenci,2024-12-31,46855f7ad222dc26f9efa0c44234f544c390fdcc,1585.0,87627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.372239747634069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06309148264984228,0.0,0.0,0.0,0.0,0.0,0.1892744479495268,0.1892744479495268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
textmate_latex.tmbundle,2024-12-31,a588214b8c69e50884728a38f341b2b081b67218,10.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the-tale_the-tale,2024-12-31,2c3ae03a475e8bba91a178caabae76acf31220f6,1609.0,86547.0,0.0,0.0,0.0,0.0,0.0,7.395898073337477,7.333747669359851,0.0,0.4972032318210068,3.2318210068365447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1243008079552517,0.1243008079552517,0.0,0.06215040397762585,0.0,0.06215040397762585,0.0,0.6836544437538844,0.4972032318210068,0.06215040397762585,0.06215040397762585,0.0,0.0,0.0,0.0,0.2486016159105034,0.06215040397762585,0.0,1.305158483530143,0.0,0.0
theano_theano,2024-12-31,7505f23edd66fcdbbe04953f53c650b4d7cec4dd,344.0,100995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
theochem_horton,2024-12-31,77d3d2318a9d3ee28c66fd9459fe4b2654e5c2b8,241.0,22401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2448132780082988,0.4149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thumbor_thumbor,2024-12-31,4a59f4e82053abf597ca3a849d726709dfed23cf,197.0,9870.0,0.0,0.0,0.0,0.0,0.0,67.00507614213198,47.20812182741117,0.0,0.0,22.84263959390863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5380710659898478,2.5380710659898478,0.5076142131979695,0.5076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinkerforge_brickv,2024-12-31,749c3ba934e27743df81c7be70a7f9da7c6f6e91,527.0,93494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18975332068311196,0.0,0.0,0.0,0.0,0.0,0.18975332068311196,0.0,0.0,0.3795066413662239,0.3795066413662239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinkerforge_generators,2024-12-31,2985637dbe9e35edc76fa6e0c55e223a276e9ba5,327.0,34047.0,0.0,0.0,0.0,0.0,0.0,1.834862385321101,1.2232415902140672,0.0,1.2232415902140672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinkerforge_kicad-libraries,2024-12-31,33373f9af860523c913fdd988d09fc02574198e9,2.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tlecomte_friture,2024-12-31,2ba32e6f542770658be1e258578b0ed7bd793f90,111.0,9117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.504504504504505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.711711711711711,13.513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.9009009009009009,0.0,0.0,4.504504504504505,0.0,0.0
toblerity_fiona,2024-12-31,0e0bc9638b6c567bf32f7dec16d2504a89a69f22,116.0,8069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.0,0.8620689655172413,0.8620689655172413,0.0,0.0,1.7241379310344827,1.7241379310344827,0.8620689655172413,0.8620689655172413,0.0,0.0,0.0,0.0,0.8620689655172413,0.0,0.0,0.8620689655172413,0.0,0.0
tomerfiliba-org_rpyc,2024-12-31,d7f52d7d2d1f3c7418d3408111f77ac6e6cb26fc,78.0,5727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.61538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.564102564102564,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.0,0.0
tornadoweb_tornado,2024-12-31,c47d7d1fef86be7232d3f41386079465e3e244f5,101.0,21133.0,0.0,0.0,0.0,0.0,0.0,42.57425742574257,39.603960396039604,2.9702970297029703,2.9702970297029703,29.7029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,39.603960396039604,43.56435643564357,1.9801980198019802,1.9801980198019802,0.0,0.0,0.0,0.0,0.9900990099009901,0.9900990099009901,0.0,9.900990099009901,0.0,0.0
trentm_python-markdown2,2024-12-31,dfc90c656e173836e26fd6bf8b89df80e2e56373,16.0,4545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0
turbogears_tg2,2024-12-31,fabe5c659a92a5a99acaf4c10371e4f6a151dd88,128.0,13322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tweepy_tweepy,2024-12-31,dde9ae2678857bbf1f237b5c3f3790568ce52a44,52.0,4092.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,3.8461538461538463,3.8461538461538463,46.15384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,1.9230769230769231,0.0,0.0
twilio_twilio-python,2024-12-31,bae3eca0fb53619a3796badd083406d04b907767,464.0,47454.0,51.077586206896555,0.0,0.0,0.0,0.0,82.11206896551724,81.89655172413794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103448275862066,0.0,0.0,0.0,93.53448275862068,92.02586206896551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.08620689655173,0.0,0.0
twisted_twisted,2024-12-31,aefca94f7f341f237d075ae47db87a78af7faa76,1034.0,175672.0,0.0,0.0,0.0,0.0,0.0,2.321083172147002,2.127659574468085,0.0,0.09671179883945842,31.237911025145067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19342359767891684,0.0,0.0,1.4506769825918762,28.1431334622824,39.55512572533849,1.0638297872340425,1.0638297872340425,0.0,0.0,0.0,0.0,0.8704061895551257,0.3868471953578337,0.0,24.177949709864606,0.0,0.0
unidata_metpy,2024-12-31,1390b0711aa403b724d017b3ba30d24ff20a96fa,154.0,25004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.116883116883116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2467532467532463,1.2987012987012987,0.6493506493506493,0.0,1.2987012987012987,0.0,0.6493506493506493,0.6493506493506493,0.6493506493506493,0.6493506493506493,6.493506493506493,6.493506493506493,0.0,0.0,0.0,0.0,0.0,0.6493506493506493,5.194805194805195,0.0,0.0,0.0
uploadcare_pyuploadcare,2024-12-31,25d40536ff24c7a04d657663c146e020296abbbb,95.0,4662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.947368421052634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,43.15789473684211,26.31578947368421,1.0526315789473684,1.0526315789473684,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,21.052631578947366,0.0,0.0
urbanairship_python-library,2024-12-31,f39159910a782157f239710c9129f9acdc0a6503,61.0,5669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.114754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.90163934426229,47.540983606557376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.98360655737705,0.0,0.0
urllib3_urllib3,2024-12-31,181357ed2aecf9c523f2664c05f176cde9692994,71.0,14321.0,0.0,0.0,0.0,0.0,0.0,7.042253521126761,7.042253521126761,0.0,2.8169014084507045,64.7887323943662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4084507042253522,1.4084507042253522,0.0,0.0,1.4084507042253522,0.0,1.4084507042253522,5.633802816901409,90.14084507042254,97.1830985915493,15.492957746478872,15.492957746478872,0.0,0.0,0.0,0.0,1.4084507042253522,1.4084507042253522,8.450704225352112,59.154929577464785,0.0,0.0
urschrei_pyzotero,2024-12-31,a117274ebfe83067b6c09b112effa634047a2bac,5.0,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
urwid_urwid,2024-12-31,b69ce39f69ddea540c9f4ee098567df4822b29d6,140.0,21198.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.7142857142857143,0.0,0.7142857142857143,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427,8.571428571428571,0.0,10.0,0.0,0.0,0.7142857142857143,78.57142857142857,83.57142857142857,3.571428571428571,3.571428571428571,0.0,0.0,0.0,0.0,2.857142857142857,20.0,0.7142857142857143,42.142857142857146,0.0,0.0
veusz_veusz,2024-12-31,8d4f44baddc5144e293d0df5bc913fb8d2652bfe,162.0,33486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8518518518518516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
voteit_voteit.core,2024-12-31,64f86852148c11ac94069cdf980e3c415ad5fe8c,162.0,9438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
warner_foolscap,2024-12-31,9e9bdaa254a393fad258a993bfe6e8ad4fb4b504,103.0,19789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.912621359223301,2.912621359223301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.912621359223301,0.0,0.0
web2py_web2py,2024-12-31,edacfba309a35285e3c6f4b265c1f5e9c1d4c4fd,368.0,51648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8152173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webpy_webpy,2024-12-31,952d1fda12ac7ecdc47f2242c467f5e2734238d6,28.0,5427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857142,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0
websocket-client_websocket-client,2024-12-31,5f25030ededa964dcba16e04cd99882ce4461edb,26.0,2657.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,3.8461538461538463,3.8461538461538463,3.8461538461538463,57.692307692307686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,50.0,46.15384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.538461538461538,0.0,26.923076923076923,0.0,0.0
wireservice_csvkit,2024-12-31,5ba0aa7644e7f71dd7e4d073bc3b2e8830707b78,41.0,3228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.58536585365854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,0.0,2.4390243902439024,0.0,0.0
x-plane_xplane2blender,2024-12-31,a2cb96563548e5824491225b551f25229c5c589a,203.0,13332.0,0.0,0.0,0.0,0.0,1.477832512315271,0.0,0.0,0.0,0.0,28.078817733990146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49261083743842365,0.49261083743842365,1.477832512315271,0.9852216748768473,0.49261083743842365,0.0,0.0,0.9852216748768473,25.615763546798032,45.812807881773395,0.9852216748768473,0.9852216748768473,0.0,0.0,0.0,0.0,0.9852216748768473,0.0,0.0,6.896551724137931,0.0,0.0
xhtml2pdf_xhtml2pdf,2024-12-31,e21faf58d0d29c3953db64c1e4c31663585f3792,63.0,8666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.507936507936506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,1.5873015873015872,0.0,0.0,0.0,0.0,0.0,19.047619047619047,47.61904761904761,22.22222222222222,22.22222222222222,0.0,0.0,0.0,0.0,0.0,1.5873015873015872,0.0,39.682539682539684,0.0,0.0
yelp_tron,2024-12-31,cf04b65e3d88dd3d99176d7b7d8cc594133260c8,134.0,17566.0,0.0,0.0,0.0,0.0,0.0,2.2388059701492535,0.7462686567164178,0.0,0.0,46.26865671641791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,1.4925373134328357,0.7462686567164178,0.0,0.0,20.149253731343283,19.402985074626866,0.7462686567164178,0.7462686567164178,0.0,0.0,0.0,0.0,1.4925373134328357,0.0,0.0,11.194029850746269,0.0,0.0
zatosource_zato,2024-12-31,812f355882b9022ac8350327d2a5828df1c2bb15,840.0,76359.0,0.0,0.0,0.0,0.0,0.0,0.11904761904761905,0.0,0.0,0.0,10.476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,25.238095238095237,28.333333333333332,5.357142857142857,5.357142857142857,0.0,0.0,0.0,0.0,0.0,4.0476190476190474,0.0,17.38095238095238,0.0,0.0
zenoss_zenpacks.zenoss.openstackinfrastructure,2024-12-31,9c8df6bd9f753f7febfbb6cfaf21f438d4376586,92.0,9012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zeromq_pyzmq,2024-12-31,d3349511ec2b3752aa43a2da4c5b53964ec8bf1e,152.0,12387.0,0.0,0.0,0.0,0.0,0.0,15.131578947368421,13.815789473684212,0.0,0.6578947368421052,53.289473684210535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.947368421052634,31.57894736842105,2.631578947368421,2.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.3157894736842104,21.052631578947366,0.0,0.0
zestsoftware_zest.releaser,2024-12-31,f3bf2e79197a76ef0cddc0d4f764c4d03c99790b,20.0,2208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
